type	locus	start	end	orientation	annot
CDS	STM2116	2198900	2201059	11	Wzc; catalyzes the autophosphorylation on tyrosineresidues which downregulates the biosynthesis of colonictyrosine-protein kinase
CDS	STM2119	2203325	2204905	0	inner membrane protein
CDS	STM2120	2204991	2206847	11	YegA; inner membrane protein involved in theassembly of outer membrane proteins (OMPs); asmA-nullassembly protein
CDS	STM2121	2206886	2207467	11	Catalyzes the formation of dUTP from dCTP inthymidylate biosynthesisdeoxycytidine triphosphate deaminase
CDS	STM2122	2207558	2208199	11	functions in pyrimidine salvage; pyrimidineribonucleoside kinase; phosphorylates nucleosides oruridine kinase
CDS	STM2123	2208530	2211520	0	diguanylate cyclase/phosphodiesterase
CDS	STM2124	2211488	2212357	11	inducible, catalyzes the hydrolysis of alkylatedDNA, releasing 3-methyladenine, 3-methylguanine,3-methyl-adenine DNA glycosylase II
CDS	STM2125	2212491	2213843	0	chaperone
CDS	STM2126	2214284	2215525	0	Part of a tripartite efflux system composed ofMdtA, MdtB and MdtC which confers resistance againstmultidrug resistance protein MdtA
CDS	STM2127	2215525	2218647	0	Part of a tripartite efflux system composed ofMdtA, MdtB and MdtC which confers resistance againstmultidrug resistance protein MdtB
CDS	STM2128	2218648	2221728	0	Part of a tripartite efflux system composed ofMdtA, MdtB and MdtC; confers resistance against novobiocinmultidrug resistance protein MdtC
CDS	STM2129	2221725	2223137	0	multidrug resistance protein MdtE
CDS	STM2130	2223137	2224540	0	sensory kinase BaeS
CDS	STM2131	2224537	2225259	0	response regulator in two-component regulatorysystem with BaeS; regulator of RNA synthesis, flagellarresponse regulator BaeR
CDS	STM2133	2225846	2226730	0	cytoplasmic protein
CDS	STM2134	2226730	2227446	0	inner membrane protein
CDS	STM2135	2227457	2229568	0	inner membrane protein
CDS	STM2136	2229684	2231045	0	protease
CDS	STM2137	2231496	2232542	0	cytoplasmic protein
CDS	STM2138	2232578	2232994	11	cytoplasmic protein
CDS	STM2139	2233116	2233451	11	inner membrane protein
CDS	STM2139	2233813	2233929	11	hypothetical protein
CDS	STM2140	2234013	2234912	0	cytosolic protein with phosphatidylglycerol kinaseactivity; undetermined physiological rolelipid kinase
CDS	STM2141	2234965	2236017	11	catalyzes the formation of glycerone phosphate andD-glyceraldehyde 3-phosphate from D-fructosefructose-bisphosphate aldolase
CDS	STM2142	2236271	2237542	0	MFS family transport protein
CDS	STM2143	2237539	2238543	0	glycohydrolase
CDS	STM2144	2238540	2239505	0	sugar kinase
CDS	STM2145	2239479	2240225	11	GntR family regulatory protein
CDS	STM2146	2240261	2241061	11	catalyzes the formation of4-amino-2-methyl-5-diphosphomethylpyrimidinehydroxymethylpyrimidine/phosphomethylpyrimidinekinase
CDS	STM2147	2241048	2241845	11	catalyzes the formation of4-methyl-5-(2-phosphoethyl)-thiazole and ADP fromhydroxyethylthiazole kinase
CDS	STM2148	2242255	2242569	0	periplasmic protein
CDS	STM2149	2242832	2243839	11	outer membrane lipoprotein
CDS	STM2153	2247906	2248187	11	outer membrane protein
CDS	STM2154	2248465	2249574	11	ATP-binding protein
CDS	STM2155	2249739	2251772	0	methionine--tRNA ligase; MetRS; adds methionine totRNA(Met) with cleavage of ATP to AMP and diphosphate;methionine--tRNA ligase
CDS	STM2156	2252013	2252471	0	lipoprotein
CDS	STM2156A	2252643	2253173	0	hypothetical 16.9 kDa lipoprotein precursorhypothetical protein
CDS	STM2157	2253230	2253697	11	cytoplasmic protein
CDS	STM2158	2253744	2254463	11	unknown function; when overproduced it confersdrug-resistancetwo-component response-regulator YehT
CDS	STM2159	2254460	2256145	11	two component sensor kinase YehU
CDS	STM2160	2256368	2257099	0	HTH-type transcriptional regulator MlrA
CDS	STM2161	2257159	2257266	0	hypothetical protein
CDS	STM2162	2257247	2257978	11	proline/glycine betaine ABC transporterpermease
CDS	STM2163	2257962	2258909	11	proline/glycine betaine ABC transporterATP-binding protein
CDS	STM2164	2258902	2260071	11	proline/glycine betaine ABC transporterpermease
CDS	STM2165	2260075	2260992	11	proline/glycine betaine ABC transportersubstrate-binding protein
CDS	STM2166	2261173	2263470	11	periplasmic beta-glucosidase (SW:BGLX_SALTY)periplasmic beta-glucosidase
CDS	STM2167	2263737	2265467	0	component of the membrane-bound D-lactate oxidase,FAD-binding, NADH independentD-lactate dehydrogenase
CDS	STM2168	2265525	2266472	11	specifically hydrolyze theDD-diaminopimelate-alanine bonds in high-molecular-massD-alanyl-D-alanine endopeptidase
CDS	STM2169	2266638	2267225	11	transporter
CDS	STM2170	2267357	2267953	0	DedA familyDedA family membrane protein
CDS	STM2171	2268002	2268763	11	oxidoreductase
CDS	STM2172	2268829	2270265	11	may be involved in resistance to puromycin,acriflavine and tetraphenylarsonium chloridemultidrug resistance outer membrane proteinMdtQ
CDS	STM2174	2270724	2271662	11	tRNA-dihydrouridine synthase C
CDS	STM2175	2271771	2272964	11	catalyzes the formation of catechol fromsalicylatemonooxygenase
CDS	STM2176	2272979	2273623	11	glutathione S-transferase
CDS	STM2177	2273632	2274333	11	flutathione S-transferase
CDS	STM2178	2274349	2275386	11	1,2-dioxygenase
CDS	STM2179	2275398	2276756	11	sugar transporter
CDS	STM2180	2276882	2277790	0	LysR family transcriptional regulator
CDS	STM2181	2277922	2278320	0	hypothetical protein
CDS	STM2182	2278317	2279012	0	transmembrane protein
CDS	STM2183	2279166	2280050	0	Reclaims exogenous and endogenous cytidine and2'-deoxycytidine molecules for UMP synthesiscytidine deaminase
CDS	STM2184	2280227	2280946	0	vancomycin sensitivity protein
CDS	STM2185	2280943	2281188	0	inner membrane protein
CDS	STM2186	2281393	2282634	0	NAD-dependent dihydropyrimidine dehydrogenasesubunit PreT
CDS	STM2187	2282628	2283863	0	catalyzes the first step in pyrimidine degradation:the NADPH-dependent reduction of uracil and thymine to theNAD-dependent dihydropyrimidine dehydrogenasesubunit PreA
CDS	STM2188	2283938	2284948	11	ABC transporter; functions in galactose transport;part of MglA2C2B transporter complexgalactose/methylgalactoside ABC transporterpermease MglC
CDS	STM2189	2284964	2286484	11	with MglBC transports galactose or methylgalactoside into the cell; contains 2 ATP binding domainsgalactose/methylgalactoside ABC transporterATP-binding protein MglA
CDS	STM2190	2286618	2287616	11	D-galactose-binding periplasmic protein precursor;GDP; D-galactose/D-glucose binding protein; GGBPgalactose/methylgalactoside ABC transportersubstrate-binding protein MglB
CDS	STM2191	2288115	2289137	11	negative regulator of the mglBAC operon forgalactose utilizationHTH-type transcriptional regulator GalS
CDS	STM2192	2289287	2290429	11	hypothetical protein
CDS	STM2193	2290444	2291112	11	involved in the first step of tetrahydrofolatebiosynthesis; catalyzes the formation of formate andGTP cyclohydrolase I
CDS	STM2194	2291442	2292179	0	esterase
CDS	STM2195	2292287	2292676	11	transcriptional regulator
CDS	STM2196	2292681	2294048	11	D-serine dehydratase
CDS	STM2197	2294265	2295152	0	phosphoserine phosphatase
CDS	STM2198	2295185	2296507	0	regulatory protein
CDS	STM2199	2296551	2298542	11	Cir; FeuA; CirA; receptor protein for siderophores(colicin IA, IB and V) and microcins (E492, H47, and M);catecholate siderophore receptor CirA
CDS	STM2200	2298888	2300357	11	APC family lysine-specific permease
CDS	STM2201	2300547	2301410	11	LysR family transcriptional regulator
CDS	STM2202	2301531	2302580	0	inner membrane protein
CDS	STM2203	2302659	2303516	0	Assists in DNA repair by cleaving phosphodiesterbonds at apurinic or apyrimidinic sties to produce new 5'endonuclease IV
CDS	STM2204	2303581	2305269	11	phosphoenolpyruvate-dependent sugarphosphotransferase system; catalyzes the phosphorylationPTS system fructose-specific transporter subunitIIBC
CDS	STM2205	2305286	2306224	11	converts fructose-1-phosphate and ATP tofructose-1,6-bisphosphate and ADP; highly specific for1-phosphofructokinase
CDS	STM2206	2306224	2307354	11	phosphoenolpyruvate (PEP)-dependent, sugartransporting phosphotransferase system; catalyzes thebifunctional PTS system fructose-specifictransporter subunit IIA/HPr protein
CDS	STM2207	2307723	2308904	0	sugar efflux transporter B
CDS	STM2208	2308969	2309634	11	inner membrane protein
CDS	STM2255	2353683	2354285	11	with NapABDFGH functions as a nitrate reductase;NapC functions as an electron shuttle between NapAB andcytochrome c-type protein NapC
CDS	STM2256	2354295	2354744	11	small subunit of periplasmic nitrate reductase;receives electrons from the membrane-bound NapC and passesperiplasmic nitrate reductase electron transfersubunit
CDS	STM2257	2354860	2355729	11	part of NapHG quinol dehydrogenase; coupleselectron transfer from ubiquinone-ubiquinol couple viaferredoxin-type protein NapH
CDS	STM2258	2355716	2356411	11	part of NapHG quinol dehydrogenase; coupleselectron transfer from ubiquinone-ubiquinol couple viaferredoxin-type protein NapG
CDS	STM2259	2356418	2358904	11	periplasmic; catalytic subunit; with NapBCcatalyzes the reduction of nitrate to nitrite; NapABperiplasmic nitrate reductase large subunit
CDS	STM2260	2358901	2359164	11	periplasmic nitrate reductase assembly protein
CDS	STM2261	2359154	2359645	11	Predicted role in electron transfer to theperiplasmic nitrate reductase protein NapA.ferredoxin-type protein
CDS	STM2262	2360059	2360553	0	serine protease inhibitor, inhibits trypsin andother proteasesecotin
CDS	STM2263	2360762	2362405	11	efflux pump for the antibacterial peptide microcinJ25multidrug transporter permease/ATP-bindingprotein
CDS	STM2264	2362481	2363131	11	alkylated DNA repair protein ALKB; specific foralkylated DNAalpha-ketoglutarate-dependent dioxygenase AlkB
CDS	STM2265	2363134	2364195	11	ADA regulatory protein; regulatory protein ofadaptative response; (SW:ADA_SALTY); AraC/Xyl familybifunctional O6-methylguanine-DNAmethyltransferase/transcriptional dual regulator
CDS	STM2266	2364276	2365328	11	catalyzes the conversion of aminoimidazole ribotideto the 4-amino-5-hydroxymethyl-2-methyl pyrimidine moietythiamine biosynthesis lipoprotein ApbE
CDS	STM2267	2365443	2366579	11	allows for ions and hydrophilic solutes to crossthe outer membraneouter membrane porin protein C
CDS	STM2269	2367308	2369977	0	in two-component regulatory system with RcsBCsensor-like histidine kinase RcsD
CDS	STM2270	2369994	2370644	0	two-component response regulator RscB regulates thegenes involved in capsule biosynthesis and cell division;transcriptional regulator RcsB
CDS	STM2271	2370747	2373593	11	in two-component regulatory system with RcsB andRscDsensor histidine kinase RscC
CDS	STM2272	2373711	2376347	11	negatively supercoils closed circulardouble-stranded DNADNA gyrase subunit A
CDS	STM2273	2376757	2377959	11	dehydratase
CDS	STM2274	2377974	2379299	11	permease
CDS	STM2276	2380316	2381044	0	Involved in ubiquinone biosynthesis3-demethylubiquinone-9 3-methyltransferase
CDS	STM2277	2381400	2383685	0	Catalyzes the rate-limiting step in dNTP synthesisribonucleotide-diphosphate reductase subunitalpha
CDS	STM2278	2383798	2384928	0	B2 or R2 protein; type 1a enzyme; catalyzes therate-limiting step in dNTP synthesis; converts nucleotidesribonucleotide-diphosphate reductase subunitbeta
CDS	STM2279	2384928	2385182	0	plays a role in maintenance and possibly thebiosynthesis of diferric-tyrosyl radical cofactor,2Fe-2S ferredoxin
CDS	STM2280	2385184	2386374	11	permease
CDS	STM2281	2386536	2387414	0	LysR familyLysR family transcriptional regulator
CDS	STM2282	2387530	2388600	11	hydrolyzes deacylated phospholipids to glycerol3-phosphate and the corresponding alcohols; periplasmicglycerophosphodiester phosphodiesterase
CDS	STM2283	2388605	2389963	11	catalyzes the uptake of glycerol-3-phosphate intothe cell with the simultaneous export of inorganicsn-glycerol-3-phosphate transporter
CDS	STM2284	2390236	2391864	0	anaerobic, catalyzes the conversion of glycerol3-phosphate to dihydroxyacetone using fumarate or nitratesn-glycerol-3-phosphate dehydrogenase largesubunit
CDS	STM2285	2391854	2393113	0	sn-glycerol-3-phosphate dehydrogenase (anaerobic);catalyzes the formation of dihydroxyacetone from glycerolanaerobic glycerol-3-phosphate dehydrogenasemembrane anchor subunit
CDS	STM2286	2393110	2394300	0	anaerobic; with GlpAB catalyzes the conversion ofglycerol-3-phosphate to dihydroxyacetone phosphatesn-glycerol-3-phosphate dehydrogenase smallsubunit
CDS	STM2331	2441995	2443209	0	broad specificity; family IV; in Corynebacteriumglutamicum this protein can use glutamate,aminotransferase AlaT
CDS	STM2332	2443303	2443902	0	5'-deoxynucleotidase
CDS	STM2333	2443994	2445820	11	response regulator
CDS	STM2334	2445897	2446556	11	phosphatase
CDS	STM2335	2446567	2447061	11	hypothetical protein
CDS	STM2336	2447144	2447599	11	hypothetical protein
CDS	STM2337	2447939	2449141	0	AckA utilizes acetate and can acetylate CheY whichincreases signal strength during flagellar rotation;acetate kinase
CDS	STM2338	2449218	2451362	0	catalyzes the synthesis of acetylphosphate orpropionylphosphate from acetyl-CoA or propionyl-CoA andphosphate acetyltransferase
CDS	STM2339	2451580	2453100	0	integral membrane protein
CDS	STM2340	2453149	2454102	11	transketolase
CDS	STM2341	2454095	2454925	11	transketolase
CDS	STM2342	2454922	2456319	11	membrane component; functions with enzymes IIB(sgaB; ulaB) and IIA (sgaA; ulaC) enzyme I and HPr forPTS system ascorbate-specific transportersubunit IIC
CDS	STM2343	2456334	2456606	11	PTS system ascorbate-specific transportersubunit IIB
CDS	STM2344	2456687	2457130	11	PTS system transporter subunit IIA
CDS	STM05425	2457129	2457302	0	hypothetical protein
CDS	STM2345	2457383	2458402	0	transcriptional regulator
CDS	STM2346	2458408	2458962	11	Nudix hydrolase
CDS	STM2347	2459019	2459570	11	phosphodiesterase
CDS	STM2348	2459626	2460270	11	glutathione S-transferase
CDS	STM2349	2460413	2461060	0	glutathione S-transferase
CDS	STM2350	2461186	2462079	0	sugar nucleotide epimerase
CDS	STM2351	2462131	2462907	11	histidine transport ATP-binding protein HisP(SW:HISP_SALTY); ABC superfamily ATP-binding proteinhistidine ABC transporter ATP-binding proteinHisP
CDS	STM2352	2462918	2463625	11	histidine transport system permease protein HisM(SW:HISM_SALTY); ABC superfamily membrane proteinhistidine ABC transporter permease HisM
CDS	STM2353	2463622	2464308	11	histidine transport system permease protein HisQ(SW:HISQ_SALTY); ABC superfamily membrane proteinhistidine ABC transporter permease HisQ
CDS	STM2354	2464491	2465273	11	histidine-binding periplasmic protein precursor;HBP (SW:HISJ_SALTY); ABC superfamily binding proteinhistidine ABC transporter substrate-bindingprotein HisJ
CDS	STM2355	2465511	2466293	11	lysine-arginine-ornithine-binding periplasmicprotein precursor; LAO-binding protein (SW:ARGT_SALTY);lysine/arginine/ornithine ABC transportersubstrate-binding protein
CDS	STM2356	2466582	2467151	11	with UbiD acts to catalyze the formation of2-octaprenylphenol from 3-octaprenyl-4-hydroxybenzoate3-octaprenyl-4-hydroxybenzoate carboxy-lyasepartner protein
CDS	STM2357	2467178	2468584	11	amino acid transporter
CDS	STM2358	2468648	2469751	11	cytoplasmic protein
CDS	STM2359	2469753	2471174	11	amino acid transporter
CDS	STM2360	2471265	2472662	11	diaminopimelate decarboxylase
CDS	STM2361	2472873	2474300	0	regulatory protein
CDS	STM2362	2474336	2475853	11	Catalyzes first step of the de novo purinenucleotide biosynthetic pathwayamidophosphoribosyltransferase
CDS	STM2363	2475891	2476379	11	membrane protein required for colicin V productioncolicin V production protein
CDS	STM2364	2476690	2477364	11	lipoprotein
CDS	STM2365	2477354	2478622	11	bifunctional folylpolyglutamate synthase/dihydrofolate synthase
CDS	STM2366	2478690	2479604	11	catalyzes the carboxylation of acetyl-CoA tomalonyl-CoA; forms a tetramer of AccA2D2 subunitsacetyl-CoA carboxyl transferase subunit beta
CDS	STM2367	2479754	2480413	11	DedA familyinner membrane protein
CDS	STM2368	2480462	2481274	11	mediates pseudouridylation (positions 38, 39, 40)at the tRNA anticodon region which contributes to thetRNA pseudouridine synthase A
CDS	STM2369	2481274	2482287	11	semialdehyde dehydrogenase
CDS	STM2370	2482355	2483491	11	catalyzes the formation of3-hydroxy-4-phospho-hydroxy-alpha-ketobutyrate fromerythronate-4-phosphate dehydrogenase
CDS	STM2371	2483595	2484596	0	in Salmonella typhimurium Flk regulates flagellarbiosynthesis by inhibition of the flagellar-associatedflagella biosynthesis regulator
CDS	STM2420	2532394	2533278	11	DNA-binding transcriptional activator XapR
CDS	STM2420	2533330	2533488	11	hypothetical protein
CDS	STM2421	2533547	2534803	11	MFS superfamily xanthosine permease
CDS	STM05445	2534858	2535691	11	purine nucleoside phosphorylase
CDS	STM2423	2535947	2536708	0	outer membrane protein
CDS	STM2424	2536770	2537696	11	LysR family transcriptional regulator
CDS	STM2425	2537786	2538784	0	Na+-dependent transporter
CDS	STM2426	2538781	2538999	11	cytoplasmic protein
CDS	STM2427	2539001	2541016	11	this protein catalyzes the formation ofphosphodiester linkages between 5'-phosphoryl andDNA ligase
CDS	STM2428	2541088	2542074	11	interacts with cell division protein FitsZ and maybe required to anchor septal ring structurecell division protein ZipA
CDS	STM2429	2542306	2543067	0	role in sulfur assimilationsulfate transport protein CysZ
CDS	STM2430	2543231	2544202	0	CysK; forms a complex with serine acetyltransferaseCysE; functions in cysteine biosynthesiscysteine synthase A
CDS	STM2431	2544586	2544843	0	phosphocarrier protein HPR; histidine-containingprotein (SW:PTHP_ECOLI); PTS family, Hpr proteinPTS system phosphohistidinoprotein-hexosephosphotransferase Hpr
CDS	STM2432	2544892	2546619	0	Phosphotransferase system, enzyme I; transfers thephosphoryl group from phosphoenolpyruvate (PEP) to thephosphoenolpyruvate-protein phosphotransferase
CDS	STM2433	2546660	2547169	0	functions in phosphoenolpyruvate-(PEP)-dependentphosphotransferase (PTS) system; functions in thePTS system glucose-specific transporter subunitIIA
CDS	STM2434	2547318	2547557	11	cytoplasmic protein
CDS	STM2435	2547554	2548420	11	catalyzes the formation of pyridoxal 5'-phosphatefrom pyridoxalpyridoxal kinase
CDS	STM2436	2548503	2549795	0	transcriptional regulator PtsJ (SW:PTSJ_SALTY);GntR familytranscriptional regulator PtsJ
CDS	STM2437	2549810	2550529	0	Catalyzes the transfer of the ammonia group fromglutamine to a new carbon-nitrogen groupglutamine amidotransferase
CDS	STM2438	2550588	2550968	0	hypothetical 13.3 kDa protein in pdxK-cysMintergenic region (SW:YFEK_SALTY)hypothetical protein
CDS	STM2439	2550981	2551520	0	hypothetical 20.5 kDa protein in pdxK-cysMintergenic regionhypothetical protein
CDS	STM2440	2551651	2552562	11	catalyzes the formation of cysteine from3-O-acetyl-L-serine and hydrogen sulfidecysteine synthase B
CDS	STM2441	2552630	2553727	11	sulfate transport atp-binding protein CYSA(SW:CYSA_SALTY); ABC superfamily ATP-binding protein;sulfate/thiosulfate ABC transporter ATP-bindingprotein CysA
CDS	STM2442	2553717	2554592	11	Part of the ABC transporter complex cysAWTPinvolved in sulfate/thiosulfate importsulfate/thiosulfate ABC transporter permeaseCysW
CDS	STM2443	2554592	2555425	11	sulfate/thiosulfateABC transporter permeaseCysU
CDS	STM2444	2555425	2556441	11	thiosulfate-binding protein (SW:CYSP_SALTY); ABCsuperfamily binding proteinsulfate/thiosulfate ABC transportersubstrate-binding protein CysT
CDS	STM2445	2556599	2557390	11	oxidoreductase
CDS	STM2446	2557628	2558527	11	iron-dependent peroxidase
CDS	STM2447	2558622	2559197	11	outer membrane lipoprotein
CDS	STM2448	2559259	2559708	11	inner membrane protein
CDS	STM2449	2559695	2560120	11	acetyltransferase
CDS	STM2450	2560333	2561202	0	probable N-acetylmuramoyl-L-alanine amidase AMIA(SW:AMIA_SALTY)N-acetylmuramoyl-l-alanine amidase I
CDS	STM2451	2561205	2562104	0	catalyzes the conversion of the propionic acidgroups of rings I and III to vinyl groups during hemecoproporphyrinogen III oxidase
CDS	STM2452	2562125	2562454	0	hypothetical protein in eutR-hemF intergenicregion; ORF33 (SW:YPFK_SALTY)hypothetical protein
CDS	STM2453	2562583	2563860	0	hypothetical 30.0 kDa protein in eutR-hemFintergenic region (ORF79) (SW:YPFL_SALTY)hypothetical protein
CDS	STM2454	2564060	2565112	11	activates the transcription of the ethanolamineutilization operonHTH-type transcriptional regulator EutR
CDS	STM2455	2565160	2565654	11	ethanolamine utilization protein EutK(SW:EUTK_SALTY)carboxysome structural protein EutK
CDS	STM2456	2565667	2566326	11	ethanolamine utilization protein EutL(SW:EUTL_SALTY)carboxysome structural protein EutL
CDS	STM2457	2566336	2567232	11	catalyzes the formation of acetaldehyde fromethanolamineethanolamine ammonia-lyase small subunit EutC
CDS	STM2458	2567251	2568612	11	ethanolamine ammonia-lyase heavy chain(SW:EUTB_SALTY)ethanolamine ammonia-lyase large subunit EutB
CDS	STM2459	2568624	2570027	11	reactivating factor for ethanolamine ammonia lyaseethanolamine utilization protein EutA
CDS	STM2460	2570024	2571250	11	ethanolamine utilization protein EutH(SW:EUTH_SALTY)ethanolamine transporter EutH
CDS	STM2461	2571370	2572557	11	ethanolamine utilization protein EutG(SW:EUTG_SALTY)ethanol dehydrogenase EutG
CDS	STM2462	2572547	2573386	11	ethanolamine utilization protein EutJ
CDS	STM2463	2573397	2574800	11	invovled in ethanolamine utilization protein EutE(SW:EUTE_SALTY)aldehyde oxidoreductase EutE
CDS	STM2464	2574812	2575099	11	involved in ethanolamine utilization protein EutN(SW:EUTN_SALTY)microcompartment shell protein EutN
CDS	STM2465	2575212	2575502	11	involved in ethanolamine utilization protein EutM(SW:EUTM_SALTY)carboxysome structural protein EutM
CDS	STM2466	2575543	2576559	11	in Salmonella this enzyme is required forethanolamine catabolism; has higher affinity for CoA thanphosphotransacetylase EutD
CDS	STM2467	2576556	2577359	11	ethanolamine utilization cobalaminadenosyltransferase (SW:EUTT_SALTY)cobalamin adenosyltransferase EutT
CDS	STM2468	2577356	2578045	11	ethanolamine utilization protein EutQ(SW:EUTQ_SALTY)ethanolamine utilization protein EutQ
CDS	STM2469	2578023	2578502	11	ethanolamine utilization protein EutP(SW:EUTP_SALTY)ethanolamine utilization protein EutP
CDS	STM2470	2578515	2578850	11	ethanolamine utilization protein EutS(SW:EUTS_SALTY)carboxysome structural protein EutS
CDS	STM2471	2579331	2579789	11	transposase for insertion sequence element IS200(SW:T200_SALTY)insertion sequence element IS200 transposase
CDS	STM2472	2579979	2582258	11	NADP-dependent; catalyzes the oxidativedecarboxylation of malate to form pyruvate; decarboxylatesmalic enzyme
CDS	STM2473	2582530	2583480	0	Maintains the balance of metabolites in thepentose-phosphate pathwaytransaldolase A
CDS	STM2474	2583500	2585500	0	catalyzes the formation of ribose 5-phosphate andxylulose 5-phosphate from sedoheptulose 7-phosphate andtransketolase
CDS	STM2475	2585563	2585793	11	cytoplasmic protein
CDS	STM2476	2585921	2586964	11	periplasmic protein
CDS	STM2477	2587089	2587664	11	GDP-mannose pyrophosphatase NudK
CDS	STM2478	2587868	2589166	0	hypothetical protein
CDS	STM2479	2589615	2591576	11	unknown function; in E. coli the aegA gene isregulated by Fnr, NarXL, and NarQ (but not ArcA), inducedoxidoreductase Fe-S binding subunit
CDS	STM2480	2591762	2593462	0	sensory histidine kinase NarQ
CDS	STM2481	2593647	2596760	0	RND family aminoglycoside/multidrug efflux pump
CDS	STM2482	2597334	2597690	0	glutaredoxin family protein
CDS	STM2483	2597694	2598821	0	dapE-encoded N-succinyl-L,L-diaminopimelic aciddesuccinylase (DapE), catalyzes the hydrolysis ofsuccinyl-diaminopimelate desuccinylase
CDS	STM2484	2598849	2599049	0	hypothetical protein
CDS	STM2485	2599076	2601094	11	tRNA(Met) cytidine acetyltransferase TmcA
CDS	STM2486	2601110	2601973	11	inner membrane protein
CDS	STM2487	2602104	2602817	11	catalyzes the formation of(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-phosphoribosylaminoimidazole-succinocarboxamidesynthase
CDS	STM2488	2602992	2604026	11	outer membrane protein assembly factor BamC
CDS	STM2489	2604043	2604921	11	catalyzes the formation of4-hydroxy-tetrahydrodipicolinate from L-aspartate4-hydroxy-tetrahydrodipicolinate synthase
CDS	STM2490	2605067	2605639	0	negative transcriptional regulator of the gcvTHPoperonglycine cleavage system transcriptionalrepressor
CDS	STM2491	2605639	2606109	0	bacterioferritin comigratory protein; thiolperoxidase; thioredoxin-dependent; hydroperoxidethioredoxin-dependent thiol peroxidase
CDS	STM2492	2606156	2606509	11	glycerate kinase
CDS	STM2493	2606696	2607763	11	PerM family permease
CDS	STM2494	2607971	2609434	0	inner membrane or exported proteinhypothetical protein
CDS	STM2495	2609474	2609833	0	arsenate reductase
CDS	STM2496	2609860	2610585	11	controls initiation of DNA replication byinhibiting re-initiation of replication, promotesDnaA regulatory inactivator Hda
CDS	STM2497	2610656	2611945	11	uracil transporter
CDS	STM2498	2612033	2612659	11	Catalyzes the formation of uracil and5-phospho-alpha-D-ribosy 1-diphosphate from UMP anduracil phosphoribosyltransferase
CDS	STM2499	2613073	2614110	0	catalyzes the formation of1-(5-phosphoribosyl)-5-aminoimidazole fromphosphoribosylformylglycinamidine cyclo-ligase
CDS	STM2500	2614110	2614748	0	glycinamide ribonucleotide transformylase; GARTfase; catalyzes the synthesis ofphosphoribosylglycinamide formyltransferase
CDS	STM2501	2614937	2617003	0	catalyzes the reversible transfer of the terminalphosphate of ATP to form a long chain polyphosphatepolyphosphate kinase
CDS	STM2502	2617008	2618549	0	exopolyphosphatase
CDS	STM2503	2618585	2620798	11	diguanylate cyclase
CDS	STM2505	2621103	2621363	11	inner membrane protein
CDS	STM2506	2621211	2621402	0	inner membrane protein
CDS	STM2508	2621943	2622272	0	cytoplasmic protein
CDS	STM2509	2622292	2622648	11	transposase
CDS	STM2510	2622805	2624382	11	contains glutamine-hydrolyzing domain and glutamineamidotransferase; GMP-binding domain; converts ATP andGMP synthase
CDS	STM2511	2624452	2625918	11	catalyzes the synthesis of xanthosine monophosphateby the NAD+ dependent oxidation of inosine monophosphateinosine 5'-monophosphate dehydrogenase
CDS	STM2512	2626079	2627428	0	bidirectionally degrades single-stranded DNA intolarge acid-insoluble oligonucleotidesexodeoxyribonuclease VII large subunit
CDS	STM2513	2627589	2633708	11	AIDA autotransporter-like protein
CDS	STM2514	2634402	2641709	11	RatBouter membrane protein
CDS	STM2515	2641875	2647472	11	RatAouter membrane protein
CDS	STM2516	2647592	2648551	11	SinIouter membrane protein
CDS	STM2517	2648609	2650801	11	intimin-like protein SinH
CDS	STM2518	2651147	2651368	11	cytoplasmic protein
CDS	STM2519	2651457	2652929	11	EngA; essential Neisserial GTPase; synchronizescellular events by interacting with multiple targets withGTP-binding protein EngA
CDS	STM2520	2653048	2654226	11	with YaeT, YfiO, and NlpB forms a complex involvedin outer membrane protein biogenesisuter membrane protein assembly factor BamB
CDS	STM2521	2654237	2654857	11	inner membrane protein
CDS	STM2522	2654871	2656145	11	catalyzes a two-step reaction, first charging ahistidine molecule by linking its carboxyl group to thehistidine--tRNA ligase
CDS	STM2523	2656256	2657374	11	catalyzes the conversion of 2C-methyl-D-erythritol2,4-cyclodiphosphate into 4-hydroxy-3-methyl-2-en-1-yl4-hydroxy-3-methylbut-2-en-1-yl diphosphatesynthase
CDS	STM2524	2657401	2658405	11	cytoskeletal protein RodZ
CDS	STM2525	2658697	2659863	11	23S rRNA m2A2503 methyltransferase; tRNA m2A37methyltransferase; methylates the C2 position of the A2530dual-specificity RNA methyltransferase RlmN
CDS	STM2526	2660070	2660501	11	catalyzes the formation of nucleoside triphosphatefrom ATP and nucleoside diphosphatenucleoside diphosphate kinase
CDS	STM2527	2660622	2661485	11	hypothetical protein
CDS	STM2528	2661485	2662294	11	dimethylsulfoxide reductase subunit C
CDS	STM2529	2662287	2662916	11	dimethylsulfoxide reductase subunit B
CDS	STM2530	2662913	2665318	11	dimethylsulfoxide reductase subunit A
CDS	STM2531	2665447	2667762	11	penicillin-insensitivetransglycosylase/transpeptidasepenicillin-binding protein 1c transglycosylase
CDS	STM2532	2667763	2672697	11	inner membrane lipoprotein
CDS	STM2533	2672906	2673748	0	catalyzes the transfer of a sulfur ion to cyanideor to other thiol compounds3-mercaptopyruvate sulfurtransferase
CDS	STM2534	2673995	2674663	0	cytoplasmic protein
